Order_ID,Customer_Name,Product_Category,Product_Name,Units_Sold,Unit_Price,Discount_%,Sales_Amount,Order_Date,City,Segment,Profit,Revenue,month,year
2314,Alexa Davis,Accessories,Watches,2.0,2685.985,0.65,0.0,2024-03-27,Pune,B2B,949.17,5371.97,3,2024
2315,April Harrison,Dresses,Casual Midi,1.0,2685.985,0.65,0.0,2025-02-22,Pune,B2B,261.63,2685.985,2,2025
2316,April Ward,Jeans,Ripped Denim,4.0,1529.48,0.65,0.0,2024-04-28,Mumbai,B2C,1325.56,6117.92,4,2024
2317,Monique Brown,Shoes,Boots,2.0,1005.41,0.65,0.0,2024-03-27,Delhi,B2C,566.18,2010.82,3,2024
2318,Jessica Campbell,T-Shirts,Crop Top,2.0,2685.985,0.65,0.0,2025-04-13,Hyderabad,B2C,1145.48,5371.97,4,2025
2319,Victor Peterson,Dresses,Wrap Dress,2.0,881.41,1.22,0.0,2024-03-27,Pune,B2B,1541.77,1762.82,3,2024
2320,David Garcia MD,Jeans,Straight Cut,2.0,2685.985,1.27,0.0,2024-03-27,Hyderabad,B2C,1960.76,5371.97,3,2024
2321,Andrea Young,Shoes,Sneakers,2.0,2685.985,0.65,0.0,2024-03-27,Pune,B2B,1864.22,5371.97,3,2024
2322,Brian Garcia,T-Shirts,Crop Top,2.0,2685.985,0.98,0.0,2024-03-27,Pune,B2B,195.27,5371.97,3,2024
2323,Amanda Smith,Jeans,Straight Cut,2.0,2685.985,0.65,0.0,2024-03-27,Pune,B2B,2903.66,5371.97,3,2024
1025,Sharon Cain,T-Shirts,Oversized T-shirt,2.0,2685.985,0.65,0.0,2024-03-27,Delhi,B2B,-973.7,5371.97,3,2024
2325,Dustin Skinner,Dresses,Bodycon,1.0,2685.985,1.19,0.0,2024-03-27,bengaluru,B2B,1634.79,2685.985,3,2024
2326,Timothy Thompson,Shoes,Sneakers,2.0,1718.14,0.65,0.0,2024-03-27,Ahmedabad,B2B,1309.05,3436.28,3,2024
2327,Christina Carter,Shoes,Slip-ons,-2.0,2685.985,0.76,0.0,2024-03-27,Pune,B2C,-357.33,-5371.97,3,2024
2328,Mrs. Crystal Stokes,Jeans,Boyfriend Jeans,2.0,2685.985,0.65,0.0,2024-03-27,Mumbai,B2C,1385.5,5371.97,3,2024
1024,Joseph Wilson,Jeans,Straight Cut,2.0,1580.59,0.08,0.0,2024-03-27,Delhi,B2B,1786.82,3161.18,3,2024
2330,Brittany Hicks,Shoes,Boots,6.0,2685.985,0.53,0.0,2024-03-27,Pune,B2C,-44.8,16115.91,3,2024
2331,Raymond Floyd,Dresses,Casual Midi,-2.0,2967.49,0.65,0.0,2024-03-27,Pune,B2B,1890.42,-5934.98,3,2024
2332,Daniel Smith,Jackets,Leather Jacket,2.0,4066.97,0.59,0.0,2024-03-27,Mumbai,B2B,977.09,8133.94,3,2024
2333,Sydney Warren,Dresses,Casual Midi,2.0,2685.985,0.65,0.0,2024-01-22,Ahmedabad,B2C,761.35,5371.97,1,2024
2334,Morgan Blankenship,Jeans,Ripped Denim,2.0,2295.49,0.65,0.0,2024-03-27,Pune,B2C,2846.96,4590.98,3,2024
2335,Heather Walsh,Accessories,Caps,1.0,3508.21,0.62,1333.12,2024-03-27,Bangalore,B2B,-309.15,3508.21,3,2024
2336,Robin Jennings,Jackets,Leather Jacket,4.0,2685.985,0.65,0.0,2024-10-22,Ahmedabad,B2C,1339.62,10743.94,10,2024
2337,Anita Rose,Jeans,Boyfriend Jeans,0.0,1295.44,0.65,0.0,2024-03-27,Ahmedabad,B2C,1552.41,0.0,3,2024
2338,Gregory Kennedy,Dresses,Wrap Dress,5.0,1378.76,0.19,5583.98,2024-03-27,Mumbai,B2B,2284.97,6893.8,3,2024
2339,Robert Nelson,Jeans,Ripped Denim,1.0,1289.24,0.65,0.0,2024-10-30,Mumbai,B2B,555.48,1289.24,10,2024
2340,Stephen Barber,Shoes,Slip-ons,-2.0,2685.985,0.65,0.0,2024-03-27,Hyderabad,B2B,345.45,-5371.97,3,2024
2341,Jay Bates,T-Shirts,Classic Tee,2.0,2685.985,0.59,0.0,2024-11-13,Ahmedabad,B2C,259.57,5371.97,11,2024
2342,Samuel Wilson,T-Shirts,Oversized T-shirt,2.0,1042.41,0.65,0.0,2024-01-31,Ahmedabad,B2C,2778.49,2084.82,1,2024
2343,Denise Spencer,Jeans,Slim Fit Jeans,2.0,2685.985,0.65,0.0,2024-03-27,Ahmedabad,B2B,2829.76,5371.97,3,2024
2344,Walter Richard,Jeans,Slim Fit Jeans,2.0,2685.985,1.09,0.0,2024-03-27,Hyderabad,B2B,1854.64,5371.97,3,2024
2345,Susan Gonzalez,Jeans,Slim Fit Jeans,1.0,1095.03,0.65,0.0,2024-03-27,Ahmedabad,B2C,1317.75,1095.03,3,2024
2346,Christopher Hawkins,Jeans,Boyfriend Jeans,-2.0,4922.99,0.65,0.0,2024-03-27,Bangalore,B2B,-712.37,-9845.98,3,2024
2347,David Moreno,Dresses,Casual Midi,2.0,1207.99,0.65,0.0,2024-03-27,bengaluru,B2C,2195.11,2415.98,3,2024
2348,John Boyd,Shoes,Boots,2.0,2685.985,0.65,0.0,2024-03-27,Pune,B2B,371.77,5371.97,3,2024
2349,John Johns,Jackets,Puffer Coat,2.0,2685.985,0.34,0.0,2024-03-27,Delhi,B2B,-496.94,5371.97,3,2024
2350,Victoria Greene,Shoes,Slip-ons,-1.0,3148.46,0.65,0.0,2023-09-23,bengaluru,B2B,-165.49,-3148.46,9,2023
2351,Joe Reed,Dresses,Casual Midi,-1.0,1875.17,0.65,0.0,2024-03-27,Ahmedabad,B2B,1406.99,-1875.17,3,2024
2352,Kurt Best,Dresses,Maxi Dress,2.0,2685.985,1.18,0.0,2024-03-27,Pune,B2B,590.81,5371.97,3,2024
2353,Tammy Jackson,Shoes,Boots,-1.0,2685.985,0.65,0.0,2024-03-27,Hyderabad,B2B,-397.76,-2685.985,3,2024
2354,Cynthia Wright,Shoes,Boots,2.0,2685.985,0.65,0.0,2024-03-27,Hyderabad,B2B,2233.28,5371.97,3,2024
2355,Robert Page,Jeans,Ripped Denim,2.0,2685.985,0.14,0.0,2024-03-27,Hyderabad,B2B,1303.89,5371.97,3,2024
2356,Rachel Alvarez,Accessories,Caps,2.0,3412.15,0.01,0.0,2025-04-16,Hyd,B2B,1862.5,6824.3,4,2025
2357,Catherine Young,Jeans,Ripped Denim,5.0,509.54,0.65,0.0,2024-03-27,Delhi,B2C,2233.39,2547.7000000000003,3,2024
2358,Kimberly Villanueva,Jeans,Straight Cut,-1.0,3099.15,0.65,0.0,2024-03-27,Mumbai,B2B,-860.89,-3099.15,3,2024
2359,Jeanette Maldonado,Shoes,Loafers,-1.0,2685.985,0.65,0.0,2024-03-27,Pune,B2C,2256.67,-2685.985,3,2024
2360,John Scott,Accessories,Watches,5.0,2685.985,0.65,0.0,2024-03-27,Pune,B2C,829.94,13429.925000000001,3,2024
2361,William Brown,T-Shirts,Crop Top,2.0,899.41,0.65,0.0,2024-03-27,Delhi,B2B,477.1,1798.82,3,2024
2362,Cody Benson,Dresses,Casual Midi,0.0,2550.98,0.65,0.0,2024-03-27,Delhi,B2B,2161.78,0.0,3,2024
2363,Kara Waller,Jeans,Boyfriend Jeans,-1.0,3640.29,0.86,-509.64,2024-03-27,Hyd,B2C,879.32,-3640.29,3,2024
2364,Veronica Jones,Accessories,Caps,2.0,857.68,0.65,0.0,2024-03-27,Mumbai,B2B,1462.91,1715.36,3,2024
2365,Michelle Robertson,Dresses,Bodycon,3.0,2685.985,0.49,0.0,2025-04-10,Hyd,B2B,1765.39,8057.955,4,2025
2366,Aaron Molina,Shoes,Sneakers,6.0,429.37,0.65,0.0,2024-06-29,Mumbai,B2B,-21.4,2576.2200000000003,6,2024
2367,Javier Sloan,Shoes,Sneakers,3.0,500.41,0.65,0.0,2024-03-27,Mumbai,B2B,1732.45,1501.23,3,2024
2368,Michael Roberts,Accessories,Belts,2.0,2971.36,0.49,0.0,2024-03-27,Ahmedabad,B2B,153.4,5942.72,3,2024
2369,Brittney Scott,T-Shirts,Crop Top,2.0,935.57,0.65,0.0,2024-01-29,Ahmedabad,B2B,-111.36,1871.14,1,2024
2370,Laura Shaw,Dresses,Maxi Dress,2.0,2685.985,0.65,0.0,2024-01-15,Mumbai,B2B,2031.95,5371.97,1,2024
2371,Charles Ray,Shoes,Loafers,3.0,4467.25,0.65,0.0,2024-03-27,Hyderabad,B2B,2388.55,13401.75,3,2024
2372,Dominic Baker,Dresses,Wrap Dress,2.0,2685.985,0.65,0.0,2025-05-05,Delhi,B2B,-452.24,5371.97,5,2025
2373,Thomas Carr,Accessories,Caps,-2.0,2490.44,0.65,0.0,2024-03-27,Mumbai,B2B,11.27,-4980.88,3,2024
2374,Michael Bright,Shoes,Loafers,0.0,4867.51,1.09,0.0,2024-09-28,Mumbai,B2B,1184.65,0.0,9,2024
2375,Ralph Owens,T-Shirts,Classic Tee,2.0,2765.79,0.65,0.0,2024-03-27,bengaluru,B2C,-31.82,5531.58,3,2024
2376,Norman Owens,Jackets,Bomber Jacket,2.0,2685.985,0.65,0.0,2023-11-19,Pune,B2C,1900.77,5371.97,11,2023
2377,David Mitchell,T-Shirts,Classic Tee,4.0,4458.48,0.65,0.0,2024-03-27,Bangalore,B2B,631.0,17833.92,3,2024
2378,Katie Montoya,Jeans,Straight Cut,0.0,1985.49,0.65,0.0,2024-03-27,Ahmedabad,B2C,-198.55,0.0,3,2024
2379,Daniel Greer,Jackets,Denim Jacket,6.0,2188.74,0.65,0.0,2024-02-21,bengaluru,B2C,-885.72,13132.439999999999,2,2024
2380,Lacey Buchanan,Jackets,Puffer Coat,2.0,3820.42,1.03,0.0,2024-03-27,Mumbai,B2B,-105.92,7640.84,3,2024
2381,Dr. Dawn Martin,Shoes,Sneakers,2.0,2685.985,0.65,0.0,2024-03-27,Delhi,B2B,103.57,5371.97,3,2024
2382,Jeanette Gordon,Jackets,Bomber Jacket,2.0,3440.31,0.65,0.0,2024-03-27,Bangalore,B2B,921.38,6880.62,3,2024
2383,Deborah Weber,Shoes,Boots,-2.0,2685.985,0.65,0.0,2024-03-27,Hyderabad,B2B,990.71,-5371.97,3,2024
2384,Eric Hoffman,Jackets,Denim Jacket,3.0,1625.58,0.1,4389.07,2024-03-27,Pune,B2B,2368.55,4876.74,3,2024
2385,Diana Hall,Dresses,Wrap Dress,2.0,2685.985,0.06,0.0,2024-03-27,Delhi,B2B,-914.91,5371.97,3,2024
2386,Amy Barker,Jeans,Straight Cut,0.0,2253.08,0.09,0.0,2024-03-27,Ahmedabad,B2B,490.12,0.0,3,2024
2387,Danielle Davis,Accessories,Caps,2.0,3246.04,0.65,0.0,2024-03-27,Hyd,B2B,-611.03,6492.08,3,2024
2388,Daniel Ray,T-Shirts,Crop Top,-2.0,2685.985,0.65,0.0,2025-02-26,Hyderabad,B2B,-722.21,-5371.97,2,2025
2389,Renee Martinez,Shoes,Slip-ons,5.0,2685.985,0.65,0.0,2024-03-22,Bangalore,B2B,2235.23,13429.925000000001,3,2024
2390,Daniel Hamilton,Jeans,Slim Fit Jeans,2.0,3605.36,1.01,0.0,2024-03-27,Ahmedabad,B2B,-311.29,7210.72,3,2024
2391,Debbie Wade,Jeans,Boyfriend Jeans,2.0,4473.94,0.65,0.0,2024-03-27,bengaluru,B2B,1003.14,8947.88,3,2024
2392,Adrienne Anderson MD,Accessories,Sunglasses,3.0,4550.95,0.65,0.0,2025-03-20,Ahmedabad,B2B,-951.64,13652.849999999999,3,2025
2393,David Snyder,Jackets,Bomber Jacket,5.0,753.85,0.65,0.0,2024-03-27,Delhi,B2C,251.29,3769.25,3,2024
2394,Jennifer Palmer,Jackets,Puffer Coat,2.0,3384.51,0.65,0.0,2024-03-27,bengaluru,B2B,2776.41,6769.02,3,2024
2395,Amanda Pham,Accessories,Watches,2.0,2685.985,0.65,0.0,2024-03-27,Hyderabad,B2C,1866.74,5371.97,3,2024
2396,Gary Andrade,Jeans,Slim Fit Jeans,2.0,2685.985,1.02,0.0,2024-03-27,Hyd,B2C,1965.45,5371.97,3,2024
2397,Austin Quinn,Jackets,Bomber Jacket,2.0,1823.51,0.65,0.0,2024-03-27,Hyd,B2B,378.92,3647.02,3,2024
1002,Jim Strong,Jeans,Straight Cut,2.0,2942.95,0.65,0.0,2024-03-27,bengaluru,B2B,-519.87,5885.9,3,2024
2399,Amy Frederick,Jeans,Slim Fit Jeans,-2.0,3643.5,0.65,0.0,2024-08-04,Delhi,B2B,1452.6,-7287.0,8,2024
2400,Whitney Mathis,Dresses,Bodycon,2.0,4756.67,0.75,0.0,2024-03-27,Pune,B2C,-442.75,9513.34,3,2024
2401,Kayla Peters,Accessories,Belts,2.0,2159.68,0.65,0.0,2024-03-27,Pune,B2B,1873.8,4319.36,3,2024
2402,Caitlin Callahan,T-Shirts,Crop Top,2.0,744.83,0.16,0.0,2024-03-27,Mumbai,B2B,2905.06,1489.66,3,2024
2403,Joseph Barton,T-Shirts,Oversized T-shirt,0.0,2685.985,0.65,0.0,2024-03-27,Hyd,B2B,2312.72,0.0,3,2024
2404,Melissa Norman,Accessories,Caps,4.0,2685.985,0.65,0.0,2024-03-27,Delhi,B2C,-673.77,10743.94,3,2024
2405,Mary Smith,Jackets,Denim Jacket,-1.0,1943.21,0.65,0.0,2024-03-27,Ahmedabad,B2B,1039.86,-1943.21,3,2024
2406,Robert Henderson,Jeans,Slim Fit Jeans,2.0,4847.73,0.65,0.0,2024-03-27,Ahmedabad,B2B,1741.0,9695.46,3,2024
2407,Laurie Williams,Jeans,Slim Fit Jeans,2.0,2685.985,0.65,0.0,2024-03-27,Ahmedabad,B2B,2990.98,5371.97,3,2024
2408,Jeffrey Owens,Dresses,Casual Midi,6.0,2169.73,0.65,0.0,2024-03-27,Bangalore,B2B,442.92,13018.380000000001,3,2024
2409,Melinda Cohen,Dresses,Wrap Dress,2.0,1430.06,0.98,0.0,2024-03-27,Pune,B2B,-530.32,2860.12,3,2024
2410,Kevin Miller,Accessories,Caps,3.0,2685.985,0.65,0.0,2024-03-27,Pune,B2B,2913.29,8057.955,3,2024
2411,Jeffrey Martinez,Jeans,Straight Cut,-2.0,2685.985,0.65,0.0,2024-03-27,Delhi,B2C,458.44,-5371.97,3,2024
2412,Nicole Smith,Jeans,Straight Cut,-1.0,2685.985,0.65,0.0,2023-10-19,Delhi,B2B,1676.75,-2685.985,10,2023
2413,Regina Lewis,Shoes,Loafers,2.0,4140.86,0.65,0.0,2024-03-27,Delhi,B2B,162.16,8281.72,3,2024
1037,Christopher Williams,Accessories,Caps,2.0,3127.73,0.06,0.0,2024-10-16,Ahmedabad,B2B,-793.02,6255.46,10,2024
2415,Donald Howard,Jeans,Ripped Denim,2.0,3395.67,0.65,0.0,2024-03-27,Bangalore,B2C,1958.51,6791.34,3,2024
2416,Charles Johnson,Dresses,Bodycon,2.0,2685.985,1.27,0.0,2024-03-13,Pune,B2B,1219.82,5371.97,3,2024
2417,Candace Huff,Jackets,Bomber Jacket,2.0,4268.68,0.67,0.0,2024-03-27,Delhi,B2B,1818.31,8537.36,3,2024
2418,Matthew Good,Jackets,Denim Jacket,2.0,3435.95,0.36,0.0,2024-03-27,Delhi,B2B,-77.18,6871.9,3,2024
2419,Rebekah Parker,Shoes,Slip-ons,2.0,1832.16,0.65,0.0,2024-03-27,Mumbai,B2C,2843.62,3664.32,3,2024
2420,Alex Marshall,Jackets,Bomber Jacket,2.0,3714.46,0.65,0.0,2024-03-27,Ahmedabad,B2C,2452.72,7428.92,3,2024
2421,Ashley Harrison,Accessories,Caps,4.0,4411.39,0.65,0.0,2024-08-12,Hyderabad,B2B,-501.29,17645.56,8,2024
2422,Mario Scott,T-Shirts,Oversized T-shirt,2.0,2685.985,0.22,0.0,2024-03-27,bengaluru,B2B,756.56,5371.97,3,2024
2423,Victor Jones,Shoes,Sneakers,2.0,2685.985,0.65,0.0,2023-11-26,Ahmedabad,B2B,2661.66,5371.97,11,2023
2424,James Day,Shoes,Loafers,5.0,2476.15,0.65,0.0,2023-12-19,Pune,B2C,387.88,12380.75,12,2023
2425,Jeffery Blankenship,Dresses,Wrap Dress,0.0,2632.44,0.65,0.0,2024-03-27,Pune,B2B,2036.93,0.0,3,2024
2426,Jacqueline Peck,Jackets,Bomber Jacket,2.0,2685.985,0.65,0.0,2024-03-27,Delhi,B2B,261.68,5371.97,3,2024
2427,Sean Tran,T-Shirts,Classic Tee,5.0,1510.89,0.65,0.0,2024-03-27,bengaluru,B2B,2959.19,7554.450000000001,3,2024
2428,Craig Miller,Shoes,Loafers,-2.0,2685.985,0.65,0.0,2024-03-27,Delhi,B2B,1885.43,-5371.97,3,2024
2429,Melissa Clark,Shoes,Loafers,-1.0,4193.1,0.65,0.0,2024-09-26,Hyd,B2C,436.03,-4193.1,9,2024
2430,Alex Nash,Jeans,Ripped Denim,2.0,3149.37,0.65,0.0,2024-03-27,Pune,B2C,1094.4,6298.74,3,2024
1006,Laura Smith,Jackets,Leather Jacket,-2.0,714.5,0.72,-400.12,2024-07-24,Delhi,B2B,-29.59,-1429.0,7,2024
2432,John Ramirez,Jackets,Denim Jacket,1.0,2685.985,0.11,0.0,2024-03-27,Mumbai,B2B,2950.78,2685.985,3,2024
2433,Jared Hill,T-Shirts,Crop Top,0.0,2489.18,0.65,0.0,2024-03-27,Ahmedabad,B2C,-22.68,0.0,3,2024
2434,Patrick Hernandez,Jackets,Leather Jacket,0.0,2685.985,0.65,0.0,2024-03-27,Hyderabad,B2B,1953.07,0.0,3,2024
2435,Kenneth Anthony,Accessories,Belts,2.0,2685.985,0.65,0.0,2023-07-29,Mumbai,B2C,2711.18,5371.97,7,2023
2436,Jason Stanley,T-Shirts,Oversized T-shirt,2.0,2685.985,0.65,0.0,2024-03-27,Hyderabad,B2B,2492.87,5371.97,3,2024
2437,Kyle Jordan,T-Shirts,Crop Top,1.0,1906.91,0.97,57.21,2024-03-27,Ahmedabad,B2B,440.67,1906.91,3,2024
2438,John Fisher,T-Shirts,Graphic Tee,5.0,2685.985,0.65,0.0,2024-03-14,Hyderabad,B2B,1037.5,13429.925000000001,3,2024
2439,Sarah Glass,Accessories,Caps,2.0,2685.985,0.24,0.0,2024-03-27,Delhi,B2C,-789.39,5371.97,3,2024
2440,Sean Moore,T-Shirts,Classic Tee,2.0,3846.31,0.51,0.0,2024-09-04,Pune,B2B,381.13,7692.62,9,2024
2441,Jessica Gonzalez,Dresses,Wrap Dress,2.0,2685.985,0.81,0.0,2024-03-27,Pune,B2B,1220.91,5371.97,3,2024
2442,Christine Scott,Jeans,Boyfriend Jeans,2.0,2685.985,0.65,0.0,2024-03-27,Pune,B2C,-937.17,5371.97,3,2024
2443,Erin Cook,T-Shirts,Graphic Tee,1.0,4981.86,0.65,0.0,2024-03-27,Pune,B2B,1410.16,4981.86,3,2024
2444,Alexa Mclaughlin,Jeans,Boyfriend Jeans,2.0,3470.88,0.65,0.0,2024-03-27,Pune,B2B,638.83,6941.76,3,2024
2445,Matthew Whitaker,Accessories,Caps,2.0,2282.02,0.65,0.0,2024-03-27,Mumbai,B2C,555.12,4564.04,3,2024
1009,Renee Martinez,Jeans,Ripped Denim,6.0,2685.985,1.27,0.0,2024-03-27,Bangalore,B2C,2936.21,16115.91,3,2024
2447,Ronald Cohen,Dresses,Maxi Dress,6.0,1773.3,0.65,0.0,2024-03-27,Hyderabad,B2B,2073.35,10639.8,3,2024
2448,Robert Martinez,Jackets,Denim Jacket,3.0,2685.985,0.65,0.0,2024-03-27,Delhi,B2C,-244.83,8057.955,3,2024
2449,James Edwards,Shoes,Boots,2.0,2344.38,0.65,0.0,2024-03-27,Mumbai,B2B,419.95,4688.76,3,2024
2450,Elizabeth Rice,Accessories,Caps,2.0,3333.87,0.65,0.0,2024-03-27,Ahmedabad,B2B,1673.63,6667.74,3,2024
2451,Allison Mccann,Shoes,Boots,2.0,2685.985,0.65,0.0,2024-03-27,Ahmedabad,B2B,1177.96,5371.97,3,2024
1011,Dr. Nicholas Martinez,Accessories,Sunglasses,3.0,2685.985,0.65,0.0,2024-03-27,Mumbai,B2B,-360.37,8057.955,3,2024
2453,Katie Berger,Jeans,Slim Fit Jeans,2.0,2685.985,0.72,0.0,2024-05-29,Hyderabad,B2B,382.31,5371.97,5,2024
2454,Robert Sosa,T-Shirts,Crop Top,3.0,2685.985,0.65,0.0,2024-03-27,Bangalore,B2B,1961.19,8057.955,3,2024
2455,Anna Hernandez,Shoes,Sneakers,2.0,2685.985,0.65,0.0,2024-03-27,Pune,B2B,2153.01,5371.97,3,2024
2456,Robert Nichols,Accessories,Caps,2.0,889.88,0.65,0.0,2024-03-27,Ahmedabad,B2B,1607.65,1779.76,3,2024
2457,Angel Gutierrez,Jackets,Leather Jacket,6.0,2685.985,1.25,0.0,2024-09-15,Delhi,B2C,179.36,16115.91,9,2024
2458,Stephanie Frank,T-Shirts,Oversized T-shirt,2.0,2685.985,0.64,0.0,2024-03-27,Delhi,B2B,163.69,5371.97,3,2024
2459,Cindy Anderson,Accessories,Sunglasses,2.0,2685.985,0.65,0.0,2024-03-27,Mumbai,B2B,2616.96,5371.97,3,2024
2460,Jon Hernandez,Accessories,Watches,-2.0,3157.28,0.07,-5872.54,2023-09-25,Hyd,B2B,971.15,-6314.56,9,2023
2461,David Alvarez,Jackets,Puffer Coat,1.0,4225.58,0.65,0.0,2024-03-27,Hyd,B2B,-793.29,4225.58,3,2024
2462,John Perry,Accessories,Belts,2.0,2123.22,0.65,0.0,2024-03-27,Mumbai,B2B,2645.36,4246.44,3,2024
2463,Amanda Schroeder,Accessories,Sunglasses,2.0,405.52,0.65,0.0,2025-03-07,Delhi,B2B,2036.57,811.04,3,2025
2464,Kendra Alvarado,Shoes,Boots,-1.0,2685.985,0.32,0.0,2025-04-04,Hyderabad,B2B,2742.15,-2685.985,4,2025
2465,Melanie Howe,Jeans,Straight Cut,2.0,493.99,0.65,0.0,2024-03-27,Hyderabad,B2B,-365.9,987.98,3,2024
2466,Kathryn Chang,Dresses,Maxi Dress,2.0,2335.61,0.17,0.0,2024-03-27,Ahmedabad,B2B,-36.92,4671.22,3,2024
2467,Javier Williams,Shoes,Loafers,2.0,2685.985,0.65,0.0,2025-06-15,Mumbai,B2C,485.02,5371.97,6,2025
2468,Cynthia Rhodes,T-Shirts,Oversized T-shirt,2.0,2685.985,0.65,0.0,2024-03-27,Mumbai,B2B,1149.65,5371.97,3,2024
2469,Travis Boyd,Jackets,Bomber Jacket,2.0,4132.13,0.65,0.0,2024-03-27,Mumbai,B2B,828.43,8264.26,3,2024
2470,Ashley Williams,Jackets,Puffer Coat,3.0,2685.985,0.74,0.0,2024-03-27,Pune,B2B,321.21,8057.955,3,2024
2471,Christine Decker,Jeans,Slim Fit Jeans,2.0,4457.83,0.66,0.0,2024-03-27,Pune,B2B,780.39,8915.66,3,2024
2472,Brandon Flowers,Jeans,Ripped Denim,2.0,4357.94,0.33,0.0,2024-03-27,Delhi,B2B,971.5,8715.88,3,2024
2473,Amy Clark,Shoes,Sneakers,6.0,408.21,1.16,-391.88,2024-08-12,Delhi,B2B,611.86,2449.2599999999998,8,2024
2474,Timothy Smith,Shoes,Loafers,2.0,2685.985,0.65,0.0,2024-11-09,Bangalore,B2B,-930.79,5371.97,11,2024
2475,Maureen Cohen,Jackets,Leather Jacket,5.0,642.48,0.17,2666.29,2024-03-27,Ahmedabad,B2C,1800.37,3212.4,3,2024
2476,Crystal Ortiz,Dresses,Casual Midi,5.0,2967.26,0.65,0.0,2024-03-27,Hyderabad,B2B,2069.15,14836.300000000001,3,2024
2477,Joshua Knight,Shoes,Boots,3.0,3725.14,0.65,0.0,2024-03-27,Bangalore,B2C,1220.32,11175.42,3,2024
2478,Rachael Terrell,Dresses,Bodycon,2.0,1904.58,0.65,0.0,2024-03-27,Mumbai,B2B,2090.91,3809.16,3,2024
2479,Kimberly Andrews,Shoes,Slip-ons,-1.0,2685.985,1.11,0.0,2024-03-27,Pune,B2B,81.23,-2685.985,3,2024
2480,John Lawrence,Shoes,Sneakers,2.0,2685.985,0.14,0.0,2024-03-27,Bangalore,B2B,1556.81,5371.97,3,2024
2481,Laura Chen,Jackets,Bomber Jacket,2.0,2685.985,0.65,0.0,2024-03-27,Mumbai,B2B,142.82,5371.97,3,2024
1050,Lindsey Craig,Accessories,Caps,4.0,4439.39,0.65,0.0,2024-09-08,Ahmedabad,B2C,2062.85,17757.56,9,2024
2483,Kristin Scott,Dresses,Wrap Dress,2.0,2685.985,0.96,0.0,2024-03-27,Pune,B2B,-369.21,5371.97,3,2024
2484,Matthew Alvarez,T-Shirts,Graphic Tee,2.0,2685.985,0.65,0.0,2024-03-27,Pune,B2C,516.5,5371.97,3,2024
1050,Andrea Cortez,Jeans,Boyfriend Jeans,1.0,2103.54,0.65,0.0,2024-03-27,Hyd,B2C,2871.06,2103.54,3,2024
2486,Heather Flores,Jackets,Leather Jacket,-2.0,2685.985,0.65,0.0,2024-03-27,Ahmedabad,B2B,2082.36,-5371.97,3,2024
2487,Jill Eaton,Jackets,Leather Jacket,-2.0,2685.985,0.65,0.0,2024-03-27,Mumbai,B2B,-395.34,-5371.97,3,2024
2488,Amy Potts,Jackets,Bomber Jacket,2.0,718.84,0.53,0.0,2024-02-13,Ahmedabad,B2B,528.71,1437.68,2,2024
2489,Antonio Woods,Shoes,Boots,0.0,2685.985,0.65,0.0,2024-03-27,Pune,B2B,-194.49,0.0,3,2024
2490,Cindy Zamora,T-Shirts,Oversized T-shirt,5.0,688.38,0.65,0.0,2024-03-27,bengaluru,B2B,-25.21,3441.9,3,2024
2491,Amanda Day,Shoes,Sneakers,2.0,2685.985,0.68,0.0,2024-03-27,Bangalore,B2C,2466.01,5371.97,3,2024
2492,Miss Roberta Gonzalez MD,Jackets,Bomber Jacket,-1.0,2685.985,0.65,0.0,2024-03-27,Bangalore,B2C,549.15,-2685.985,3,2024
2493,Brian Taylor,Dresses,Maxi Dress,2.0,2685.985,0.92,0.0,2024-03-27,Ahmedabad,B2B,452.38,5371.97,3,2024
2494,Mark Bonilla,Shoes,Loafers,3.0,2685.985,1.16,0.0,2024-03-27,Hyderabad,B2B,1753.67,8057.955,3,2024
2495,Carrie Larson,Jeans,Slim Fit Jeans,2.0,1106.09,0.65,0.0,2023-09-28,Delhi,B2C,1838.39,2212.18,9,2023
2496,Brian Howard,Jackets,Puffer Coat,-2.0,2685.985,0.65,0.0,2024-03-27,Delhi,B2B,2882.47,-5371.97,3,2024
2497,Darren Bailey,Accessories,Watches,1.0,3607.5,0.65,0.0,2024-03-27,Ahmedabad,B2B,-341.21,3607.5,3,2024
2498,Wanda Medina,Jackets,Puffer Coat,4.0,2043.67,0.65,0.0,2023-09-07,Pune,B2C,-24.72,8174.68,9,2023
2499,Heather Taylor,Dresses,Casual Midi,-2.0,4638.76,0.65,0.0,2024-03-27,Hyderabad,B2B,379.89,-9277.52,3,2024
2500,Kenneth Hooper,Accessories,Watches,5.0,2685.985,0.92,0.0,2024-07-30,Delhi,B2B,765.43,13429.925000000001,7,2024
2501,Eric Rogers,Dresses,Maxi Dress,2.0,2685.985,0.65,0.0,2024-03-27,Ahmedabad,B2B,106.21,5371.97,3,2024
2502,Trevor Lynch DVM,Shoes,Loafers,2.0,2685.985,1.0,0.0,2024-03-27,Mumbai,B2B,653.4,5371.97,3,2024
2503,Amy Robinson,Accessories,Sunglasses,2.0,1259.22,0.65,0.0,2024-07-26,Bangalore,B2B,120.44,2518.44,7,2024
2504,Jeremiah Salas,Dresses,Wrap Dress,2.0,2685.985,1.2,0.0,2024-03-27,Ahmedabad,B2B,-757.99,5371.97,3,2024
